file_id	speaker	gender	Welsh	lexeme	vowel	vtype	next_cons	Ctype	dur_vwl	dur_cns	breath_dur_ms	brNORM	preasp_dur_ms	PRE_DUR	PRE_DUR_NORM	preNORM	br	pre	PRE	closure_dur_ms	burst_dur_ms	f0_ofst_rt	jitter	shimmer	max_F0	mean_F0	mean_f1_Hz	mean_f2_Hz	mean_f3_Hz	vwl_intensity_dB	zcr_1	zcr_2	zcr_3	zcr_4	zcr_5	zcr_breath	zcr_preasp	ZCR
M3-tap-1	15	M	L1	tap	a	mon	1p	fortis	148	314	0	NA	68	68	4.219507705	4.219507705	2no	1yes	1yes	146	91	39	--undefined--	--undefined--	795	745	774	1296	2099	78	1540	1483	1683	1783	1633	0	1923	961.5
Gareth-llety-1	5	M	L2	llety	e	mon	2t	fortis	93	227	19	2.944438979	12	31	3.433987204	2.48490665	1yes	1yes	1yes	35	87	-76	0.016	0.154	118	113	464	1650	2402	62	567	900	675	633	700	733	1200	966.5
Ben-lwcus-1	1	M	L2	lwcus	w	mon	3k	fortis	NA	391	11	2.397895273	21	32	3.465735903	3.044522438	1yes	1yes	1yes	58	66	-67	0.027	0.156	112	108	418	959	2686	76	800	725	850	867	625	600	1333	966.5
Emily-tipyn-1	4	F	L2	tipyn	i	mon	1p	fortis	84	399	29	3.36729583	12	41	3.713572067	2.48490665	1yes	1yes	1yes	79	58	-80	0.04	0.113	256	239	457	2514	3297	68	1067	1000	950	900	1000	940	1000	970
F1-gwydr-1	9	F	L1	gwydr	wy	diph	d	lenis	NA	387	59	4.077537444	0	59	4.077537444	NA	1yes	2no	1yes	93	16	-80	0.019	0.077	253	232	518	1887	3011	68	975	925	1000	2400	2250	1945	0	972.5
Emily-lwcus-1	4	F	L2	lwcus	w	mon	3k	fortis	49	598	11	2.397895273	27	38	3.63758616	3.295836866	1yes	1yes	1yes	99	84	-65	0.057	0.069	254	245	523	1057	3374	75	1000	1000	1000	1050	700	600	1350	975
M3-ap-1	15	M	L1	ap	a	mon	1p	fortis	92	383	0	NA	128	128	4.852030264	4.852030264	2no	1yes	1yes	140	105	6	0.019	0.079	108	105	805	1234	2165	78	1500	1475	1275	1367	1533	0	1952	976
M3-paced-1	15	M	L1	paced	a	mon	3k	fortis	58	566	0	NA	63	63	4.143134726	4.143134726	2no	1yes	1yes	104	61	-66	0.061	0.114	121	117	685	1253	2579	78	1450	1050	1200	1250	950	0	1967	983.5
M4-bedydd-1	16	M	L1	bedydd	e	mon	d	lenis	85	385	24	3.17805383	7	31	3.433987204	1.945910149	1yes	1yes	1yes	98	16	-80	0.018	0.125	190	178	488	1993	2727	76	1067	1067	1225	1967	2267	1975	0	987.5
Ben-pwtyn-1	1	M	L2	pwtyn	w	mon	2t	fortis	55	291	27	3.295836866	17	44	3.784189634	2.833213344	1yes	1yes	1yes	34	96	-79	0.036	0.149	122	112	522	1207	2935	72	950	850	1000	950	850	875	1100	987.5
M3-cacen-1	15	M	L1	cacen	a	mon	3k	fortis	66	430	0	NA	33	33	3.496507561	3.496507561	2no	1yes	1yes	102	87	-78	0.039	0.156	115	112	683	1473	2218	78	1150	1167	1400	1333	1350	0	1983	991.5
F3-siop-1	11	F	L1	siop	o	mon	1p	fortis	127	306	0	NA	58	58	4.060443011	4.060443011	2no	1yes	1yes	193	46	16	0.024	0.048	277	232	730	1325	2640	69	1240	1660	1660	1620	1575	0	1991	995.5
Ben-bedydd-1	1	M	L2	bedydd	e	mon	d	lenis	90	264	11	2.397895273	18	29	3.36729583	2.890371758	1yes	1yes	1yes	78	39	-77	0.021	0.146	106	105	623	1736	2604	77	1167	1250	1267	1350	1000	800	1200	1000
F2-blodyn-1	10	F	L1	blodyn	o	mon	d	lenis	94	361	53	3.970291914	0	53	3.970291914	NA	1yes	2no	1yes	125	27	-80	0.014	0.09	237	228	696	1253	3261	68	1433	1400	1450	1650	3167	2000	0	1000
F2-petawn-1	10	F	L1	petawn	e	mon	2t	fortis	86	545	20	2.995732274	16	36	3.583518938	2.772588722	1yes	1yes	1yes	77	20	-80	0.01	0.105	265	261	718	1933	2933	76	2333	1633	1625	1100	1033	1033	1000	1016.5
F2-cic-1	10	F	L1	cic	i	mon	3k	fortis	94	233	34	3.526360525	26	60	4.094344562	3.258096538	1yes	1yes	1yes	84	113	-9	0.013	0.087	279	265	524	2446	3221	80	1100	1100	1050	1000	833	883	1150	1016.5
M3-potel-1	15	M	L1	potel	o	mon	2t	fortis	76	426	12	2.48490665	14	26	3.258096538	2.63905733	1yes	1yes	1yes	88	100	-78	0.052	0.226	129	120	521	940	2738	80	967	967	900	1033	1550	1500	550	1025
Emily-tipyn-2	4	F	L2	tipyn	i	mon	1p	fortis	84	397	17	2.833213344	10	27	3.295836866	2.302585093	1yes	1yes	1yes	92	63	-80	0.026	0.085	268	247	473	2485	3153	69	1033	1000	1000	900	667	750	1300	1025
George-patrwm-1	6	M	L2	patrwm	a	mon	2t	fortis	47	365	11	2.397895273	16	27	3.295836866	2.772588722	1yes	1yes	1yes	32	124	-79	0.035	0.107	105	102	547	1021	2876	69	800	1000	1000	1300	1300	1200	850	1025
M1-lwc-1	13	M	L1	lwc	u	mon	3k	fortis	133	226	34	3.526360525	44	78	4.356708827	3.784189634	1yes	1yes	1yes	97	76	-19	0.022	0.094	116	111	569	1362	3247	68	940	900	840	1100	880	1033	1025	1029
M4-picio-1	16	M	L1	picio	i	mon	3k	fortis	51	371	0	NA	30	30	3.401197382	3.401197382	2no	1yes	1yes	75	101	-79	0.033	0.105	195	182	322	2443	3242	68	850	750	800	1700	1700	0	2060	1030
Ruth-cwpan-1	8	F	L2	cwpan	w	mon	1p	fortis	61	544	18	2.890371758	18	36	3.583518938	2.890371758	1yes	1yes	1yes	91	53	-79	0.034	0.122	251	229	416	1213	2983	80	950	950	900	800	1150	933	1133	1033
M3-eto-1	15	M	L1	eto	e	mon	2t	fortis	87	426	10	2.302585093	30	40	3.688879454	3.401197382	1yes	1yes	1yes	61	137	-79	0.013	0.126	113	111	464	1413	2582	77	1067	933	900	900	767	500	1580	1040
Ruth-budr-1	8	F	L2	budr	u	mon	d	lenis	82	449	28	3.33220451	15	43	3.761200116	2.708050201	1yes	1yes	1yes	103	17	-78	0.022	0.159	205	199	417	2294	3229	77	900	967	867	850	2300	1480	600	1040
George-lwcus-1	6	M	L2	lwcus	w	mon	3k	fortis	NA	458	30	3.401197382	24	54	3.988984047	3.17805383	1yes	1yes	1yes	59	67	-55	0.037	0.217	103	98	474	1179	3176	69	667	775	800	825	733	740	1350	1045
M4-capel-1	16	M	L1	capel	a	mon	1p	fortis	44	391	0	NA	12	12	2.48490665	2.48490665	2no	1yes	1yes	107	49	-79	0.027	0.162	182	175	662	1674	2964	68	1200	1550	1750	2250	1000	0	2100	1050
Ben-guto-1	1	M	L2	guto	u	mon	2t	fortis	65	321	10	2.302585093	9	19	2.944438979	2.197224577	1yes	1yes	1yes	51	96	-78	0.016	0.45	129	112	287	2247	2614	71	450	500	650	500	1250	1100	1000	1050
Emily-llety-1	4	F	L2	llety	e	mon	2t	fortis	83	310	18	2.890371758	20	38	3.63758616	2.995732274	1yes	1yes	1yes	68	80	-79	0.011	0.098	245	235	690	1855	2852	71	1300	1433	1400	1450	900	900	1200	1050
F1-petawn-1	9	F	L1	petawn	e	mon	2t	fortis	77	538	19	2.944438979	17	36	3.583518938	2.833213344	1yes	1yes	1yes	21	76	-79	0.024	0.131	258	232	686	2001	3222	64	1333	1400	1200	1333	1250	967	1150	1058.5
M1-bwyty-1	13	M	L1	bwyty	wy	diph	2t	fortis	NA	472	24	3.17805383	34	58	4.060443011	3.526360525	1yes	1yes	1yes	59	109	-79	0.016	0.099	143	123	364	1408	2516	74	700	750	740	717	1020	1125	1017	1071
Gareth-dagr-1	5	M	L2	dagr	a	mon	g	lenis	114	332	40	3.688879454	9	49	3.891820298	2.197224577	1yes	1yes	1yes	86	22	-78	0.032	0.104	122	121	642	1217	2290	67	1225	1380	1225	1040	1150	1143	1000	1071.5
F2-meipen-1	10	F	L1	meipen	ei	diph	1p	fortis	116	441	26	3.258096538	0	26	3.258096538	NA	1yes	2no	1yes	103	52	-79	0.013	0.063	250	241	493	2437	3262	70	1200	1000	950	1020	2125	2150	0	1075
Chloe-tocyn-1	3	F	L2	tocyn	o	mon	3k	fortis	79	430	27	3.295836866	12	39	3.663561646	2.48490665	1yes	1yes	1yes	73	44	-79	0.018	0.105	221	206	477	1106	2662	67	867	800	800	800	667	750	1400	1075
Ruth-bwyty-1	8	F	L2	bwyty	wy	diph	2t	fortis	NA	388	25	3.218875825	20	45	3.80666249	2.995732274	1yes	1yes	1yes	49	122	-79	0.015	0.078	218	212	414	1848	3073	82	850	850	860	850	1050	1150	1000	1075
M4-lwcus-1	16	M	L1	lwcus	u	mon	3k	fortis	57	560	12	2.48490665	31	43	3.761200116	3.433987204	1yes	1yes	1yes	77	61	-50	0.023	0.113	185	175	499	1300	2935	74	700	750	900	1167	500	500	1660	1080
Chloe-lwcus-1	3	F	L2	lwcus	w	mon	3k	fortis	NA	368	29	3.36729583	14	43	3.761200116	2.63905733	1yes	1yes	1yes	59	47	-66	0.03	0.153	204	196	489	1254	3202	68	733	833	767	1250	1300	1320	850	1085
Ben-cic-1	1	M	L2	cic	i	mon	3k	fortis	106	216	15	2.708050201	56	71	4.262679877	4.025351691	1yes	1yes	1yes	79	71	-3	0.03	0.172	111	101	407	2156	2690	72	800	800	800	750	800	500	1670	1085
F2-tap-1	10	F	L1	tap	a	mon	1p	fortis	81	263	0	NA	83	83	4.418840608	4.418840608	2no	1yes	1yes	93	78	-7	0.026	0.091	232	229	871	1581	2936	67	1600	1767	1633	1725	1650	0	2175	1087.5
Emily-cip-1	4	F	L2	cip	i	mon	1p	fortis	136	185	44	3.784189634	13	57	4.043051268	2.564949357	1yes	1yes	1yes	84	78	-1	0.013	0.06	279	252	510	2565	3241	73	1060	1040	1000	960	1080	988	1200	1094
Cath-twp-1	2	F	L2	twp	w	mon	1p	fortis	124	232	29	3.36729583	16	45	3.80666249	2.772588722	1yes	1yes	1yes	105	101	-15	0.02	0.074	212	198	522	1014	2676	75	1200	1200	1120	1160	1000	1040	1150	1095
Ruth-guto-1	8	F	L2	guto	u	mon	2t	fortis	85	444	29	3.36729583	21	50	3.912023005	3.044522438	1yes	1yes	1yes	38	130	-80	0.022	0.078	215	210	402	2599	3230	80	833	833	875	1233	1400	1360	833	1096.5
Ben-atatti-1	1	M	L2	atat ti	a	mon	2t	fortis	52	179	20	2.995732274	17	37	3.610917913	2.833213344	1yes	1yes	1yes	23	73	-77	0.01	0.118	116	115	724	1387	2803	78	900	950	1050	1350	500	900	1300	1100
Cath-taclus-1	2	F	L2	taclus	a	mon	3k	fortis	70	374	7	1.945910149	38	45	3.80666249	3.63758616	1yes	1yes	1yes	68	70	-79	0.041	0.12	210	202	865	1444	2622	80	1350	1600	2000	2100	1750	0	2214	1107
Emily-atatti-1	4	F	L2	atat ti	a	mon	2t	fortis	57	502	0	NA	18	18	2.890371758	2.890371758	2no	1yes	1yes	56	83	-78	0.021	0.089	280	265	379	2364	3239	68	1200	1200	1100	1133	1300	0	2233	1116.5
George-cwt-1	6	M	L2	cwt	w	mon	2t	fortis	99	257	27	3.295836866	19	46	3.828641396	2.944438979	1yes	1yes	1yes	68	160	-4	0.017	0.14	112	110	418	957	3132	73	833	875	925	950	600	725	1533	1129
George-atatti-1	6	M	L2	atat ti	a	mon	2t	fortis	60	167	19	2.944438979	18	37	3.610917913	2.890371758	1yes	1yes	1yes	35	67	-76	0.006	0.307	104	104	784	1284	2783	70	1350	1300	1467	1500	900	933	1333	1133
M4-taclus-1	16	M	L1	taclus	a	mon	3k	fortis	56	246	0	NA	21	21	3.044522438	3.044522438	2no	1yes	1yes	98	75	-19	0.026	0.104	191	179	800	2124	3075	68	1700	1650	1750	2233	1500	0	2267	1133.5
Luke-potel-1	7	M	L2	potel	o	mon	2t	fortis	71	382	19	2.944438979	13	32	3.465735903	2.564949357	1yes	1yes	1yes	48	91	-79	0.032	0.175	142	135	521	1193	3095	69	850	800	1200	1133	1250	1267	1000	1133.5
M1-capel-1	13	M	L1	capel	a	mon	1p	fortis	78	416	19	2.944438979	14	33	3.496507561	2.63905733	1yes	1yes	1yes	123	69	-78	0.041	0.164	122	115	611	1282	2316	74	1000	1167	1267	1300	1000	1067	1200	1133.5
M2-betws-1	14	M	L1	betws	e	mon	2t	fortis	86	334	19	2.944438979	21	40	3.688879454	3.044522438	1yes	1yes	1yes	79	81	-79	0.032	0.115	106	95	511	1630	2496	63	967	967	975	867	800	667	1600	1133.5
Ben-rwdins-1	1	M	L2	rwdins	u	mon	d	lenis	100	373	30	3.401197382	13	43	3.761200116	2.564949357	1yes	1yes	1yes	80	33	-78	0.01	0.129	108	104	612	1315	2729	76	850	850	800	875	1533	1280	1000	1140
Ruth-lwcus-1	8	F	L2	lwcus	w	mon	3k	fortis	NA	610	27	3.295836866	18	45	3.80666249	2.890371758	1yes	1yes	1yes	86	68	-54	0.037	0.149	213	182	494	1368	3226	79	840	820	1120	1240	1360	1350	933	1141.5
M1-tocyn-1	13	M	L1	tocyn	o	mon	3k	fortis	74	429	14	2.63905733	31	45	3.80666249	3.433987204	1yes	1yes	1yes	96	100	-79	0.04	0.062	106	101	583	1067	2633	75	1050	1033	1233	1433	900	750	1540	1145
M2-cacen-1	14	M	L1	cacen	a	mon	3k	fortis	73	449	13	2.564949357	39	52	3.951243719	3.663561646	1yes	1yes	1yes	73	88	-79	0.013	0.26	97	92	620	1317	2010	64	950	1100	1000	1000	800	650	1643	1146.5
Cath-budr-1	2	F	L2	budr	u	mon	d	lenis	74	384	19	2.944438979	11	30	3.401197382	2.397895273	1yes	1yes	1yes	92	22	-79	0.01	0.081	209	205	421	2300	3204	75	800	867	933	800	600	600	1700	1150
Luke-cic-1	7	M	L2	cic	i	mon	3k	fortis	90	316	16	2.772588722	17	33	3.496507561	2.833213344	1yes	1yes	1yes	98	191	-6	0.017	0.068	152	147	412	2258	2770	70	900	1000	1033	1000	733	650	1650	1150
F1-cip-1	9	F	L1	cip	i	mon	1p	fortis	115	230	24	3.17805383	13	37	3.610917913	2.564949357	1yes	1yes	1yes	123	84	-2	0.022	0.065	221	213	495	2702	3031	64	900	860	800	940	1275	1250	1050	1150
F2-tipyn-1	10	F	L1	tipyn	i	mon	1p	fortis	58	384	22	3.091042453	21	43	3.761200116	3.044522438	1yes	1yes	1yes	97	63	-80	0.019	0.111	269	252	494	2274	3121	74	1050	1000	1000	1233	900	1367	933	1150
M2-paced-1	14	M	L1	paced	a	mon	3k	fortis	65	287	0	NA	45	45	3.80666249	3.80666249	2no	1yes	1yes	71	70	-80	0.055	0.183	99	96	706	1227	2310	65	1300	1200	1400	1433	900	0	2300	1150
Chloe-bwyty-1	3	F	L2	bwyty	wy	diph	2t	fortis	NA	316	38	3.63758616	16	54	3.988984047	2.772588722	1yes	1yes	1yes	35	90	-80	0.021	0.1	200	194	372	1842	2924	69	800	800	750	950	1400	1200	1100	1150
M1-dadl-1	13	M	L1	dadl	a	mon	d	lenis	119	344	29	3.36729583	16	45	3.80666249	2.772588722	1yes	1yes	1yes	97	25	-78	0.022	0.157	136	125	655	1262	2813	74	1250	1300	1260	1420	1250	1260	1050	1155
M3-petawn-1	15	M	L1	petawn	e	mon	2t	fortis	62	565	27	3.295836866	16	43	3.761200116	2.772588722	1yes	1yes	1yes	39	79	-79	0.031	0.115	129	119	437	1789	2674	74	950	950	700	800	750	750	1600	1175
F1-odl-1	9	F	L1	odl	o	mon	d	lenis	68	193	36	3.583518938	12	48	3.871201011	2.48490665	1yes	1yes	1yes	66	13	-2	0.029	0.161	214	208	531	1146	3143	61	1250	1033	1000	1300	867	1150	1200	1175
Ben-lwc-1	1	M	L2	lwc	w	mon	3k	fortis	110	203	21	3.044522438	53	74	4.304065093	3.970291914	1yes	1yes	1yes	68	72	0.6	0.011	0.11	108	103	436	895	3029	78	875	975	860	825	725	800	1550	1175
F1-bwyty-2	9	F	L1	bwyty	wy	diph	2t	fortis	NA	334	40	3.688879454	18	58	4.060443011	2.890371758	1yes	1yes	1yes	71	88	-79	0.014	0.061	235	228	498	1720	3024	66	1060	983	917	900	800	857	1500	1178.5
Ruth-diogel-1	8	F	L2	diogel	io	diph	g	lenis	141	509	40	3.688879454	27	67	4.204692619	3.295836866	1yes	1yes	1yes	93	24	-80	0.024	0.125	223	209	459	1799	2753	82	860	1017	1240	900	1500	1314	1050	1182
George-llety-1	6	M	L2	llety	e	mon	2t	fortis	67	388	20	2.995732274	13	33	3.496507561	2.564949357	1yes	1yes	1yes	58	109	-79	0.045	0.149	114	112	536	1582	3384	71	900	900	950	1000	950	833	1550	1191.5
Luke-patrwm-1	7	M	L2	patrwm	a	mon	2t	fortis	59	366	16	2.772588722	11	27	3.295836866	2.397895273	1yes	1yes	1yes	92	87	-79	0.022	0.119	145	139	611	1025	2974	69	1500	1150	1067	1400	1250	1400	1000	1200
Gareth-paced-1	5	M	L2	paced	a	mon	3k	fortis	75	335	10	2.302585093	18	28	3.33220451	2.890371758	1yes	1yes	1yes	64	39	-80	0.036	0.204	121	120	719	1234	2109	62	1367	1233	1300	1367	1450	900	1500	1200
Cath-cot-1	2	F	L2	cot	o	mon	2t	fortis	191	167	21	3.044522438	16	37	3.610917913	2.772588722	1yes	1yes	1yes	55	87	-3	0.011	0.066	210	193	582	1053	2547	81	1214	1150	1157	1100	1143	1100	1300	1200
M1-patrwm-1	13	M	L1	patrwm	a	mon	2t	fortis	86	459	19	2.944438979	20	39	3.663561646	2.995732274	1yes	1yes	1yes	54	127	-80	0.051	0.172	132	124	702	1285	2621	76	1300	1467	1250	1300	1267	1167	1233	1200
Luke-capel-1	7	M	L2	capel	a	mon	1p	fortis	63	290	31	3.433987204	11	42	3.737669618	2.397895273	1yes	1yes	1yes	108	39	-79	0.041	0.202	150	136	538	1150	2527	64	1100	1067	1050	1467	800	1300	1100	1200
M1-toc-1	13	M	L1	toc	o	mon	3k	fortis	162	245	33	3.496507561	62	95	4.553876892	4.127134385	1yes	1yes	1yes	99	74	-29	0.02	0.078	124	122	640	982	2893	72	1217	1233	1229	1417	1200	1033	1373	1203
M2-cacen-2	14	M	L1	cacen	a	mon	3k	fortis	67	375	8	2.079441542	36	44	3.784189634	3.583518938	1yes	1yes	1yes	74	75	-79	0.023	0.218	94	92	618	1385	2262	63	1050	1133	1000	950	1100	800	1617	1208.5
Luke-meipen-1	7	M	L2	meipen	ei	diph	1p	fortis	113	518	26	3.258096538	13	39	3.663561646	2.564949357	1yes	1yes	1yes	150	50	-79	0.009	0.091	139	136	376	2335	3004	69	800	840	825	1080	1675	1975	450	1212.5
Chloe-blodyn-1	3	F	L2	blodyn	o	mon	d	lenis	43	302	21	3.044522438	0	21	3.044522438	NA	1yes	2no	1yes	89	13	-79	0.025	0.118	190	175	423	1504	3013	62	1100	900	750	2500	2400	2433	0	1216.5
F2-capel-1	10	F	L1	capel	a	mon	1p	fortis	61	369	0	NA	36	36	3.583518938	3.583518938	2no	1yes	1yes	103	39	-80	0.021	0.128	268	254	830	1777	2688	69	2150	1800	2200	2850	2000	0	2433	1216.5
Luke-diogel-1	7	M	L2	diogel	io	diph	g	lenis	89	356	26	3.258096538	18	44	3.784189634	2.890371758	1yes	1yes	1yes	84	26	-79	0.031	0.149	142	135	481	1476	2741	67	833	850	833	875	1233	1175	1267	1221
M3-atatti-1	15	M	L1	atat ti	a	mon	2t	fortis	95	397	9	2.197224577	42	51	3.931825633	3.737669618	1yes	1yes	1yes	23	78	-79	0.024	0.152	118	109	634	1265	2887	78	1133	1075	1100	1000	1567	800	1643	1221.5
Ruth-blodyn-1	8	F	L2	blodyn	o	mon	d	lenis	93	456	7	1.945910149	51	58	4.060443011	3.931825633	1yes	1yes	1yes	121	9	-80	0.021	0.095	236	223	501	1053	2733	81	900	925	1250	1267	750	0	2444	1222
Emily-budr-1	4	F	L2	budr	u	mon	d	lenis	67	429	19	2.944438979	13	32	3.465735903	2.564949357	1yes	1yes	1yes	128	38	-79	0.027	0.127	253	247	471	2223	3259	67	1000	1000	1000	1400	1350	1200	1250	1225
Cath-blodyn-1	2	F	L2	blodyn	o	mon	d	lenis	NA	438	21	3.044522438	28	49	3.891820298	3.33220451	1yes	1yes	1yes	110	21	-79	0.01	0.132	203	201	624	953	2707	79	1200	1200	1267	1233	1050	1133	1320	1226.5
Ruth-bedydd-1	8	F	L2	bedydd	e	mon	d	lenis	105	427	51	3.931825633	0	51	3.931825633	NA	1yes	2no	1yes	113	15	-79	0.018	0.071	209	199	580	1969	2808	75	1200	1450	1450	3200	2075	2456	0	1228
George-tocyn-1	6	M	L2	tocyn	o	mon	3k	fortis	73	365	21	3.044522438	23	44	3.784189634	3.135494216	1yes	1yes	1yes	66	63	-79	0.012	0.1	109	107	620	1124	2725	77	1100	1100	1300	1333	833	1133	1325	1229
Cath-cip-1	2	F	L2	cip	i	mon	1p	fortis	100	44	10	2.302585093	34	44	3.784189634	3.526360525	1yes	1yes	1yes	168	110	-68	0.01	0.089	206	200	592	2407	2929	75	2150	2050	1400	1175	1200	800	1683	1241.5
M1-cacen-1	13	M	L1	cacen	a	mon	3k	fortis	86	444	23	3.135494216	43	66	4.189654742	3.761200116	1yes	1yes	1yes	85	76	-80	0.034	0.139	123	119	631	1492	2500	76	1167	1200	1125	1500	1267	1050	1438	1244
Chloe-bedydd-1	3	F	L2	bedydd	e	mon	d	lenis	77	334	33	3.496507561	15	48	3.871201011	2.708050201	1yes	1yes	1yes	96	15	-79	0.012	0.118	205	200	448	1954	2909	61	967	800	800	1067	650	800	1700	1250
F4-capel-1	12	F	L1	capel	a	mon	1p	fortis	53	396	19	2.944438979	16	35	3.555348061	2.772588722	1yes	1yes	1yes	90	67	-79	0.017	0.199	133	130	978	1685	2871	63	1550	1650	1200	800	750	767	1750	1258.5
Cath-lwc-1	2	F	L2	lwc	w	mon	3k	fortis	97	211	10	2.302585093	65	75	4.317488114	4.17438727	1yes	1yes	1yes	65	71	-4	0.01	0.079	202	194	551	1058	2552	77	1200	1150	1150	1150	1267	1000	1517	1258.5
F4-bwyty-1	12	F	L1	bwyty	wy	diph	2t	fortis	NA	399	28	3.33220451	42	70	4.248495242	3.737669618	1yes	1yes	1yes	81	106	-80	0.01	0.072	274	268	507	2029	3272	71	1180	1100	1080	1040	920	820	1700	1260
M3-bwyty-2	15	M	L1	bwyty	wy	diph	2t	fortis	NA	394	15	2.708050201	33	48	3.871201011	3.496507561	1yes	1yes	1yes	65	108	-78	0.021	0.083	118	114	348	1290	2402	80	725	680	680	540	1150	1550	983	1266.5
F4-lwcus-1	12	F	L1	lwcus	u	mon	3k	fortis	63	606	18	2.890371758	21	39	3.663561646	3.044522438	1yes	1yes	1yes	66	80	-52	0.004	0.083	265	264	484	1085	3341	73	1100	1067	1000	1167	1000	1067	1467	1267
F1-meipen-1	9	F	L1	meipen	ei	diph	1p	fortis	113	455	44	3.784189634	15	59	4.077537444	2.708050201	1yes	1yes	1yes	98	79	-79	0.02	0.092	239	209	525	2396	3153	63	1100	940	875	1480	1125	1388	1150	1269
F3-cwd-1	11	F	L1	cwd	u	mon	d	lenis	244	189	36	3.583518938	57	93	4.532599493	4.043051268	1yes	1yes	1yes	102	19	-5	0.03	0.047	263	209	438	1061	2952	72	978	920	870	867	1020	1033	1540	1286.5
M1-pwtyn-1	13	M	L1	pwtyn	u	mon	2t	fortis	88	385	26	3.258096538	0	26	3.258096538	NA	1yes	2no	1yes	55	128	-78	0.036	0.111	126	120	397	1193	2716	69	700	775	733	1100	2633	2575	0	1287.5
George-cot-1	6	M	L2	cot	o	mon	2t	fortis	179	204	14	2.63905733	21	35	3.555348061	3.044522438	1yes	1yes	1yes	-8	24	-41	0.015	0.046	115	101	494	951	3122	74	900	943	986	971	886	650	1933	1291.5
George-lwc-1	6	M	L2	lwc	w	mon	3k	fortis	110	274	24	3.17805383	16	40	3.688879454	2.772588722	1yes	1yes	1yes	105	143	7	0.014	0.08	113	108	474	1083	3058	77	875	900	860	925	1125	1100	1500	1300
Luke-tatws-1	7	M	L2	tatws	a	mon	2t	fortis	75	514	24	3.17805383	22	46	3.828641396	3.091042453	1yes	1yes	1yes	108	48	-68	0.035	0.114	148	145	640	1352	2918	68	900	1167	1033	1133	1100	1100	1500	1300
M3-tocyn-1	15	M	L1	tocyn	o	mon	3k	fortis	64	500	11	2.397895273	74	85	4.442651256	4.304065093	1yes	1yes	1yes	85	81	-80	0.053	0.186	114	112	544	1103	2700	79	1000	967	850	1367	900	900	1700	1300
Luke-lwc-1	7	M	L2	lwc	w	mon	3k	fortis	NA	212	54	3.988984047	31	85	4.442651256	3.433987204	1yes	1yes	1yes	94	77	1	0.01	0.073	144	129	428	1598	3101	67	700	800	770	744	889	890	1720	1305
Cath-atatti-1	2	F	L2	atat ti	a	mon	2t	fortis	73	424	8	2.079441542	37	45	3.80666249	3.610917913	1yes	1yes	1yes	39	132	-80	0.02	0.117	204	200	779	1431	2635	80	1450	1600	1600	1600	1067	400	2217	1308.5
F2-lwc-1	10	F	L1	lwc	u	mon	3k	fortis	70	326	28	3.33220451	40	68	4.219507705	3.688879454	1yes	1yes	1yes	158	118	-15	0.012	0.076	246	232	553	978	3226	73	900	1333	1200	1233	1050	1080	1543	1311.5
Cath-roced-1	2	F	L2	roced	o	mon	3k	fortis	73	466	9	2.197224577	63	72	4.276666119	4.143134726	1yes	1yes	1yes	81	77	-78	0.014	0.201	228	219	671	1297	2317	80	1150	1433	1333	1467	1133	400	2225	1312.5
Ben-meipen-1	1	M	L2	meipen	ei	diph	1p	fortis	107	401	31	3.433987204	22	53	3.970291914	3.091042453	1yes	1yes	1yes	101	80	-79	0.017	0.133	113	109	429	2410	3174	74	800	775	450	440	567	500	2133	1316.5
Cath-tocyn-1	2	F	L2	tocyn	o	mon	3k	fortis	69	389	18	2.890371758	38	56	4.025351691	3.63758616	1yes	1yes	1yes	60	74	-80	0.018	0.079	203	201	650	1154	2579	78	1200	1200	1233	1367	1100	1133	1500	1316.5
F2-pecyn-1	10	F	L1	pecyn	e	mon	3k	fortis	45	493	0	NA	42	42	3.737669618	3.737669618	2no	1yes	1yes	86	85	-79	0.029	0.105	250	243	868	2059	2922	63	2300	1700	1850	2150	1200	0	2643	1321.5
M4-bwyty-2	16	M	L1	bwyty	wy	diph	2t	fortis	NA	350	25	3.218875825	0	25	3.218875825	NA	1yes	2no	1yes	70	100	-79	0.026	0.101	199	189	376	1710	2651	76	875	720	780	820	2280	2650	0	1325
F2-potel-1	10	F	L1	potel	o	mon	2t	fortis	68	498	21	3.044522438	13	34	3.526360525	2.564949357	1yes	1yes	1yes	71	111	-80	0.028	0.141	276	250	612	1116	2937	74	1100	967	1133	1450	967	1200	1450	1325
Chloe-digon-1	3	F	L2	digon	i	mon	g	lenis	77	330	38	3.63758616	12	50	3.912023005	2.48490665	1yes	1yes	1yes	73	21	-79	0.018	0.113	209	196	370	2220	2994	69	867	800	733	2067	1850	1571	1100	1335.5
Ruth-twp-1	8	F	L2	twp	w	mon	1p	fortis	130	230	32	3.465735903	33	65	4.17438727	3.496507561	1yes	1yes	1yes	122	65	-18	0.014	0.081	231	210	491	983	2926	77	960	1260	1280	1000	1040	1040	1633	1336.5
Cath-lwcus-1	2	F	L2	lwcus	w	mon	3k	fortis	49	601	18	2.890371758	23	41	3.713572067	3.135494216	1yes	1yes	1yes	64	67	-49	0.038	0.102	233	230	469	1208	2792	79	900	900	1300	1550	1600	1500	1175	1337.5
